Port,Time,Sequence #,Data
2,2015-07-06 12:48:01,2946,0026c80f1603853f403c0c04156400e0
2,2015-07-06 12:47:54,2937,0026c70f10038040403c0004156700e0
2,2015-07-06 12:47:47,2930,0026c70f1603823c403c0004156700e0
2,2015-07-06 12:47:26,2906,0026c80f16037d3d403bf104157200e1
2,2015-07-06 12:47:19,2899,0026c90f16037d3e403bf104157200e1
2,2015-07-06 12:47:13,2892,0026c90f16037e3d403bf304157900e1
2,2015-07-06 12:47:02,2879,0026c80f10038740403bf304157900e1
2,2015-07-06 12:46:36,2851,0026c80f0a038440403bf204157900e3
2,2015-07-06 12:46:32,2846,0026c80f0a038540403bf204157900e3
2,2015-07-06 12:46:22,2836,0026c90f0a037e41403bf204157900e3
2,2015-07-06 12:46:13,2825,0026c80f0a038a3f403bf404157900e3
2,2015-07-06 12:46:03,2815,0026ca0f16038641403bf404157a00e2
2,2015-07-06 12:46:00,2811,0026c80f16038640403bf404157a00e2
2,2015-07-06 12:45:59,2810,0026c80f16038240403bf404157a00e2
2,2015-07-06 12:45:58,2809,0026c70f16038b3d403bf404157a00e2
2,2015-07-06 12:45:57,2808,0026c90f1603823e403bf504157b00e3
2,2015-07-06 12:44:41,2724,0026c90f29038640403bf404157b00e6
2,2015-07-06 12:41:57,2542,0026ca0f2f03763e403c3a0415fb00ea
2,2015-07-06 12:41:39,2522,0026ca0f2903743c403c4104160300ed
2,2015-07-06 12:41:34,2517,0026ca0f2903763c403c4004160a00ed
2,2015-07-06 12:41:33,2515,0026c90f2903783b403c4004160a00ed
2,2015-07-06 12:41:32,2514,0026cb0f2903763c403c4004160a00ed
2,2015-07-06 12:41:27,2508,0026c90f2903753c403c3c04160d00ef
2,2015-07-06 12:41:22,2504,0026ca0f2f037b3c403c3c04160d00ef
2,2015-07-06 12:41:22,2503,0026ca0f2f03733f403c3c04160d00ef
2,2015-07-06 12:40:36,2452,0026cb0f55036b3d403c4704163600df
2,2015-07-06 12:40:10,2423,0026c90f8003743d403c4e04164200dc
2,2015-07-06 12:40:00,2412,0026c90f8d037f3e403c5704164700dd
2,2015-07-06 12:39:57,2409,0026cb0f9303733d403c5e04164e00de
2,2015-07-06 12:39:39,2389,0026c90fa603873d403c6804165300de
2,2015-07-06 12:39:34,2383,0026ca0fa003783e403c6c04165800dc
2,2015-07-06 12:38:38,2322,0026c90fac03783d403c5d04167b00d7
2,2015-07-06 12:38:26,2309,0026c90fa603723d403c7404168300d3
2,2015-07-06 12:38:25,2307,0026ca0fa003703d403c7404168300d3
2,2015-07-06 12:38:17,2298,0026ca0fa0036b3c403c8004168600d3
2,2015-07-06 12:38:16,2297,0026ca0fa603703d403c8004168600d3
2,2015-07-06 12:38:11,2291,0026c90fa003933d403c8004168600d3
2,2015-07-06 12:37:45,2263,0026c90f99036f3d403ca104169600d3
2,2015-07-06 12:37:39,2256,0026ca0fa003713e403ca104169600d3
2,2015-07-06 12:37:34,2251,0026cc0f9903643b403cad04169b00d5
2,2015-07-06 12:37:32,2248,0026c80fa603733e403cad04169b00d5
2,2015-07-06 12:37:27,2242,0026ca0fa0036e3c403cb804169f00d7
2,2015-07-06 12:37:22,2237,0026ca0fa003713f403cb804169f00d7
2,2015-07-06 12:37:16,2232,0026cb0fa0036c3e403cb804169f00d7
2,2015-07-06 12:37:15,2230,0026cc0fa0036e3b403cc20416a300d9
2,2015-07-06 12:37:15,2229,0026cb0fa0037e3e403cc20416a300d9
2,2015-07-06 12:37:14,2228,0026cb0f99036e3f403cc20416a300d9
2,2015-07-06 12:37:10,2224,0026cb0f99036c3c403cc20416a300d9
2,2015-07-06 12:37:09,2223,0026ca0fa003713d403cc20416a300d9
2,2015-07-06 12:37:08,2221,0026c80fa0036c3d403cc20416a300d9
2,2015-07-06 12:37:04,2218,0026cc0f99036c3d403ccd0416a700db
2,2015-07-06 12:36:55,2207,0026cb0f99037038403cd90416ab00dd
2,2015-07-06 12:36:54,2206,0026cc0fa0036a3e403cd90416ab00dd
2,2015-07-06 12:36:32,2182,0026ca0fa003703c403cef0416b600de
2,2015-07-06 12:36:31,2181,0026ca0f9903733c403cef0416b600de
2,2015-07-06 12:36:28,2178,0026cc0fa6036b3c403cef0416b600de
2,2015-07-06 12:36:24,2173,0026cb0fa0036b3f403cfe0416b600df
2,2015-07-06 12:36:23,2172,0026ca0fa003753b403cfe0416b600df
2,2015-07-06 12:36:19,2168,0026cb0fa0036e3e403cfe0416b600df
2,2015-07-06 12:36:17,2165,0026ca0fa003763d403d0a0416b900df
2,2015-07-06 12:36:16,2164,0026ca0fac036d3e403d0a0416b900df
2,2015-07-06 12:35:53,2139,0026c60fac039d3f403d250416c000df
2,2015-07-06 12:35:50,2136,0026cb0fb203783e403d250416c000df
2,2015-07-06 12:35:31,2115,0026cb0fcb03733d403d3d0416c500df
2,2015-07-06 12:35:26,2109,0026ca0fcb036d3e403d470416ca00e0
2,2015-07-06 12:35:25,2108,0026cb0fd2036c3d403d470416ca00e0
2,2015-07-06 12:35:15,2096,0026ca0fd8038138403d5c0416c900df
2,2015-07-06 12:35:14,2095,0026ca0fd8036b36403d5c0416c900df
2,2015-07-06 12:35:13,2094,0026cb0fde036e36403d5c0416c900df
2,2015-07-06 12:35:09,2090,0026cb0fd8036b35403d5c0416c900df
2,2015-07-06 12:35:06,2087,0026cb0fde036f34403d5c0416c900df
2,2015-07-06 12:34:36,2053,0026cb0fde03693b403d800416d100dd
2,2015-07-06 12:34:35,2052,0026cc0fe4036c3e403d8c0416d200db
2,2015-07-06 12:34:32,2049,0026cb0fe4036e3e403d8c0416d200db
2,2015-07-06 12:34:30,2046,0026cb0fde03683e403d8c0416d200db
2,2015-07-06 12:34:25,2042,0026cb0fde03673d403d8c0416d200db
2,2015-07-06 12:34:25,2041,0026ca0fde03683f403d8c0416d200db
2,2015-07-06 12:34:23,2039,0026ca0fde03723d403d9b0416d100da
2,2015-07-06 12:34:19,2036,0026cc0fe403643c403d9b0416d100da
2,2015-07-06 12:34:17,2032,0026cb0fde036e3e403d9b0416d100da
2,2015-07-06 12:34:16,2031,0026cc0fde03663c403d9b0416d100da
2,2015-07-06 12:34:14,2030,0026cc0fe403663e403d9b0416d100da
2,2015-07-06 12:34:12,2027,0026cb0fde036c3f403da50416d200da
2,2015-07-06 12:34:11,2026,0026cc0fde036d3c403da50416d200da
2,2015-07-06 12:34:11,2025,0026cb0fde036d3f403da50416d200da
2,2015-07-06 12:34:06,2020,0026ca0fde036d3e403da50416d200da
2,2015-07-06 12:34:03,2017,0026cc0fde03683f403db30416d400db
2,2015-07-06 12:34:00,2014,0026cc0fde036c3c403db30416d400db
2,2015-07-06 12:33:58,2011,0026cc0fd8035f39403db30416d400db
2,2015-07-06 12:33:44,1996,0026cd0fe403643a403dcd0416d600da
2,2015-07-06 12:33:08,1956,0026cc0fe403613c403dde0416d600d9
2,2015-07-06 12:33:07,1955,0026cc0fde035f3c403dde0416d600d9
2,2015-07-06 12:33:03,1950,0026cc0fde03683e403dde0416d600d9
2,2015-07-06 12:32:59,1947,0026cc0fe403633c403dde0416d600d9
2,2015-07-06 12:32:56,1942,0026cc0fe403693e403dde0416d600d9
2,2015-07-06 12:32:48,1934,0026cc0fde03633e403dde0416d600d9
2,2015-07-06 12:32:44,1930,0026cb0fde03643c403dde0416d600d9
2,2015-07-06 12:32:42,1927,0026cc0fde03693d403ddf0416d600d9
2,2015-07-06 12:32:35,1919,0026cc0fde03613b403ddf0416d600d9
2,2015-07-06 12:32:30,1914,0026cc0fde03603d403ddf0416d600d9
2,2015-07-06 12:32:30,1913,0026cc0fd803613b403ddf0416d600d9
2,2015-07-06 12:32:28,1912,0026cc0fde035d3d403ddf0416d600d9
2,2015-07-06 12:32:23,1906,0026cc0fd203693d403ddf0416d600d9
2,2015-07-06 12:32:05,1886,0026cc0fcb036c41403ddf0416d600d9
2,2015-07-06 12:32:03,1884,0026cc0fd2036740403ddf0416d600d9
2,2015-07-06 12:32:00,1882,0026cc0fd203633d403ddf0416d600d9
2,2015-07-06 12:31:58,1878,0026cb0fc5036841403ddf0416d600d9
2,2015-07-06 12:31:25,1842,0026cb0fbf036f3b403e180416e600d9
2,2015-07-06 12:31:20,1836,0026ca0fb203713b403e180416e600d9
2,2015-07-06 12:31:04,1819,0026cb0fac03793a403e180416e600d9
2,2015-07-06 12:30:55,1808,0026ca0fa0036e39403e240416eb00d8
2,2015-07-06 12:30:50,1804,0026ca0fa0036939403e240416eb00d8
2,2015-07-06 12:30:44,1797,0026ca0f9903723e403e300416ee00da
2,2015-07-06 12:30:44,1796,0026c90f9903763d403e300416ee00da
2,2015-07-06 12:30:43,1795,0026ca0f99036d3c403e300416ee00da
2,2015-07-06 12:30:42,1794,0026c70f9903773b403e300416ee00da
2,2015-07-06 12:30:39,1792,0026cb0f9903713d403e300416ee00da
2,2015-07-06 12:30:38,1790,0026cb0f9303763b403e300416ee00da
2,2015-07-06 12:30:37,1788,0026cb0f9303703c403e3b0416f200da
2,2015-07-06 12:30:29,1780,0026ca0f87036b3e403e3b0416f200da
2,2015-07-06 12:30:11,1760,0026c70f87037b3d403e530416fa00da
2,2015-07-06 12:30:10,1759,0026ca0f7a036f3c403e530416fa00da
2,2015-07-06 12:30:06,1755,0026ca0f7a03693d403e5d0416fc00da
2,2015-07-06 12:30:03,1751,0026cc0f8003683e403e5d0416fc00da
2,2015-07-06 12:30:00,1749,0026cb0f8003703d403e5d0416fc00da
2,2015-07-06 12:30:00,1748,0026cb0f7a036f3c403e5d0416fc00da
2,2015-07-06 12:29:58,1745,0026ca0f7a036c3f403e6a0416fe00db
2,2015-07-06 12:29:53,1740,0026ca0f7a03743d403e6a0416fe00db
2,2015-07-06 12:29:52,1738,0026ca0f7a03723c403e6a0416fe00db
2,2015-07-06 12:29:47,1734,0026c90f74037b3d403e7404170000db
2,2015-07-06 12:29:47,1733,0026c90f7a037d3f403e7404170000db
2,2015-07-06 12:29:41,1728,0026ca0f74037b3d403e7404170000db
2,2015-07-06 12:29:33,1717,0026ca0f7403803d403e7d04170400dc
2,2015-07-06 12:29:31,1716,0026ca0f7a037c3c403e7d04170400dc
2,2015-07-06 12:29:28,1713,0026c90f74037d3d403e7d04170400dc
2,2015-07-06 12:29:26,1710,0026c90f6e03703c403e8804170700dc
2,2015-07-06 12:29:21,1705,0026c90f7403783d403e8804170700dc
2,2015-07-06 12:29:16,1700,0026ca0f74037a3c403e9304170c00df
2,2015-07-06 12:29:09,1692,0026c80f74037e3d403e9304170c00df
2,2015-07-06 12:29:06,1688,0026c90f74037c3c403e9f04170f00de
2,2015-07-06 12:29:03,1685,0026c80f6e037d3c403e9f04170f00de
2,2015-07-06 12:29:01,1682,0026c90f6e03853c403e9f04170f00de
2,2015-07-06 12:28:50,1670,0026c90f61038539403eac04171100dc
2,2015-07-06 12:28:36,1654,0026cc0f67036a40403ec304171200da
2,2015-07-06 12:28:32,1651,0026cd0f6703613e403ec304171200da
2,2015-07-06 12:28:31,1649,0026cd0f6703673e403ec304171200da
2,2015-07-06 12:28:26,1644,0026cc0f6703693d403ecd04171500d9
2,2015-07-06 12:28:25,1642,0026cc0f6e03543e403ecd04171500d9
2,2015-07-06 12:28:23,1640,0026cd0f6e03593f403ecd04171500d9
2,2015-07-06 12:28:15,1632,0026cd0f74035d3c403ed804171800d8
2,2015-07-06 12:28:13,1630,0026cd0f74035f37403ed804171800d8
2,2015-07-06 12:28:12,1628,0026cc0f7403643f403ed804171800d8
2,2015-07-06 12:28:10,1626,0026cc0f7a03613c403ed804171800d8
2,2015-07-06 12:28:03,1618,0026ce0f80035f3f403ee404171a00d8
2,2015-07-06 12:27:58,1612,0026ce0f8003603e403eef04171c00d7
2,2015-07-06 12:27:56,1611,0026ce0f7a03563f403eef04171c00d7
2,2015-07-06 12:27:53,1607,0026cd0f8003573e403eef04171c00d7
2,2015-07-06 12:27:51,1605,0026cc0f80035b3d403eef04171c00d7
2,2015-07-06 12:27:50,1604,0026cd0f87035a3d403eef04171c00d7
2,2015-07-06 12:27:45,1598,0026cc0f80035f3e403efa04171e00d6
2,2015-07-06 12:27:39,1591,0026cc0f8003683d403efa04171e00d6
2,2015-07-06 12:27:35,1588,0026c80f87038140403f0604172200d7
2,2015-07-06 12:27:32,1584,0026cc0f8003663f403f0604172200d7
2,2015-07-06 12:27:31,1583,0026cd0f8d03663e403f0604172200d7
2,2015-07-06 12:27:29,1582,0026cc0f87036240403f0604172200d7
2,2015-07-06 12:27:28,1580,0026cb0f8703643f403f0604172200d7
2,2015-07-06 12:27:22,1573,0026cb0f87036e3f403f1204172300d7
2,2015-07-06 12:27:20,1570,0026cb0f8d036640403f1204172300d7
2,2015-07-06 12:27:15,1565,0026cc0f8703643c403f1f04172600d6
2,2015-07-06 12:27:14,1563,0026cc0f87036340403f1f04172600d6
2,2015-07-06 12:27:10,1560,0026ca0f8d037a3e403f1f04172600d6
2,2015-07-06 12:27:07,1556,0026cc0f8003643d403f2a04172900d6
2,2015-07-06 12:27:03,1553,0026cd0f8003613e403f2a04172900d6
2,2015-07-06 12:27:02,1551,0026cc0f7a035e3f403f2a04172900d6
2,2015-07-06 12:26:59,1548,0026cd0f80035e3d403f2a04172900d6
2,2015-07-06 12:26:57,1545,0026ce0f80035f3f403f3804172b00d6
2,2015-07-06 12:26:56,1544,0026cc0f80036f3e403f3804172b00d6
2,2015-07-06 12:26:55,1543,0026cd0f7a035e3d403f3804172b00d6
2,2015-07-06 12:26:55,1542,0026c90f8003583e403f3804172b00d6
2,2015-07-06 12:26:53,1541,0026cc0f80035a3f403f3804172b00d6
2,2015-07-06 12:26:50,1538,0026cc0f7a035b3f403f3804172b00d6
2,2015-07-06 12:26:49,1536,0026cc0f7a03613e403f3804172b00d6
2,2015-07-06 12:26:47,1534,0026cd0f7a03663f403f4304172d00d7
2,2015-07-06 12:26:34,1520,0026cd0f7a035b3d403f5004173000d8
2,2015-07-06 12:26:23,1507,0026cd0f7403643e403f5d04173200d8
2,2015-07-06 12:26:22,1506,0026ce0f7a03613d403f5d04173200d8
2,2015-07-06 12:26:17,1500,0026cb0f6e03673c403f6704173400d7
2,2015-07-06 12:26:15,1499,0026cd0f74035e40403f6704173400d7
2,2015-07-06 12:26:10,1493,0026cb0f7403643f403f6704173400d7
2,2015-07-06 12:26:09,1492,0026cd0f74036c3f403f6704173400d7
2,2015-07-06 12:26:03,1485,0026cd0f6e03613e403f7704173500d8
2,2015-07-06 12:26:00,1483,0026cd0f6e035c40403f7704173500d8
2,2015-07-06 12:25:59,1482,0026cc0f6e03673f403f7704173500d8
2,2015-07-06 12:25:56,1478,0026ce0f6e03583c403f7704173500d8
2,2015-07-06 12:25:51,1472,0026cc0f6703603e403f7704173500d8
2,2015-07-06 12:25:50,1471,0026cd0f6e035d40403f7704173500d8
2,2015-07-06 12:25:46,1466,0026ce0f67035e3f403f7704173500d8
2,2015-07-06 12:25:44,1464,0026cd0f6703623d403f7704173500d8
2,2015-07-06 12:25:41,1461,0026cd0f6703623f403f7704173500d8
2,2015-07-06 12:25:39,1458,0026cd0f61035f3c403f7704173500d8
2,2015-07-06 12:25:35,1455,0026cc0f61035c3d403f7604173600d9
2,2015-07-06 12:25:34,1453,0026cd0f5b035d3c403f7604173600d9
2,2015-07-06 12:25:33,1452,0026cd0f6103593f403f7604173600d9
2,2015-07-06 12:25:31,1450,0026ce0f67035a3e403f7604173600d9
2,2015-07-06 12:25:29,1448,0026cd0f5b035d3e403f7604173600d9
2,2015-07-06 12:25:28,1447,0026cd0f6103653e403f7604173600d9
2,2015-07-06 12:25:28,1446,0026cd0f5b035c40403f7604173600d9
2,2015-07-06 12:25:26,1444,0026cd0f5b035f3f403f7604173500d9
2,2015-07-06 12:25:22,1440,0026cc0f5b035a3c403f7604173500d9
2,2015-07-06 12:25:20,1437,0026cc0f55035e3c403f7604173500d9
2,2015-07-06 12:25:15,1432,0026cd0f4e035d3e403f7604173500d8
2,2015-07-06 12:25:14,1431,0026cd0f55035d3e403f7604173500d8
2,2015-07-06 12:25:13,1430,0026cc0f4e035f3b403f7604173500d8
2,2015-07-06 12:25:12,1429,0026ce0f55036040403f7604173500d8
2,2015-07-06 12:25:09,1425,0026cd0f48036140403f7604173500d8
2,2015-07-06 12:25:08,1424,0026cd0f4e035e3d403f7604173500d8
2,2015-07-06 12:25:03,1420,0026ce0f48035840403f7d04173700d9
2,2015-07-06 12:25:03,1419,0026cd0f4e03583f403f7d04173700d9
2,2015-07-06 12:25:01,1416,0026cd0f4203593e403f7d04173700d9
2,2015-07-06 12:25:00,1415,0026cd0f48036140403f7d04173700d9
2,2015-07-06 12:24:57,1412,0026cd0f42035c3e403f8804173a00db
2,2015-07-06 12:24:55,1409,0026cc0f3c03613e403f8804173a00db
2,2015-07-06 12:24:51,1406,0026cc0f3c03603e403f8804173a00db
2,2015-07-06 12:24:48,1402,0026cc0f35035f3f403f9504173b00db
2,2015-07-06 12:24:44,1399,0026cc0f3503643c403f9504173b00db
2,2015-07-06 12:24:44,1398,0026cd0f35035c3e403f9504173b00db
2,2015-07-06 12:24:43,1397,0026cc0f2f03663e403f9504173b00db
2,2015-07-06 12:24:30,1382,0026cc0f29035c40403f9f04173e00db
2,2015-07-06 12:24:29,1381,0026cd0f2303613e403f9f04173e00db
2,2015-07-06 12:24:24,1376,0026cd0f1c03693d403fab04173e00da
2,2015-07-06 12:24:23,1374,0026cc0f16035a3e403fab04173e00da
2,2015-07-06 12:24:22,1373,0026cd0f1c03593d403fab04173e00da
2,2015-07-06 12:24:18,1369,0026cd0f16035f3c403fab04173e00da
2,2015-07-06 12:24:15,1366,0026cd0f16035f3d403fb904173e00db
2,2015-07-06 12:24:12,1362,0026cd0f1003653d403fb904173e00db
2,2015-07-06 12:24:00,1349,0026cd0f0a035f3e403fc704174000da
2,2015-07-06 12:23:58,1346,0026cc0f0303633f403fcc04174100d7
2,2015-07-06 12:23:56,1345,0026ce0f0a03573f403fcc04174100d7
2,2015-07-06 12:23:51,1339,0026cd0ef703593d403fcc04174100d7
2,2015-07-06 12:23:50,1338,0026cf0efd035c40403fcc04174100d7
2,2015-07-06 12:23:46,1333,0026cc0ef7035e3f403fd604174300d7
2,2015-07-06 12:23:31,1317,0026cd0ee403673f403fe004174800d6
2,2015-07-06 12:23:14,1298,0026cd0ed1035c3d403ff804174600d2
2,2015-07-06 12:23:13,1297,0026cc0ed1036640403ff804174600d2
2,2015-07-06 12:23:12,1296,0026cd0ed1035d3f403ff804174600d2
2,2015-07-06 12:23:07,1290,0026cd0ecb035f3b40400204174200d0
2,2015-07-06 12:23:06,1289,0026ce0ecb03583e40400204174200d0
2,2015-07-06 12:22:54,1276,0026cd0ebf03564040400f04173c00cd
2,2015-07-06 12:22:50,1272,0026ce0ec503643d40400f04173c00cd
2,2015-07-06 12:22:47,1268,0026ce0ec503553c40401904173800cb
2,2015-07-06 12:22:42,1262,0026cd0eb803543d40401904173800cb
2,2015-07-06 12:22:40,1261,0026cf0ebf03564040401904173800cb
2,2015-07-06 12:22:35,1255,0026cd0eb2035a3f40402304173500cc
2,2015-07-06 12:22:34,1254,0026cf0eb803583f40402304173500cc
2,2015-07-06 12:22:29,1248,0026cc0eac03533e40402304173500cc
2,2015-07-06 12:22:25,1245,0026cf0eac03594140402f04173100cb
2,2015-07-06 12:22:25,1244,0026ce0eac035f3f40402f04173100cb
2,2015-07-06 12:22:24,1243,0026cd0eac03563d40402f04173100cb
2,2015-07-06 12:22:24,1242,0026ce0eac03503f40402f04173100cb
2,2015-07-06 12:22:23,1241,0026ce0ea603553f40402f04173100cb
2,2015-07-06 12:22:22,1240,0026ce0eac03534140402f04173100cb
2,2015-07-06 12:22:16,1234,0026ce0e9f03563e40403504172b00c4
2,2015-07-06 12:22:13,1231,0026ce0e9f03573c40403504172b00c4
2,2015-07-06 12:22:10,1227,0026cd0e9903593f40403504172b00c4
2,2015-07-06 12:22:09,1226,0026ce0e9903534040403c04172700c0
2,2015-07-06 12:22:04,1220,0026cd0e93035d4040403c04172700c0
2,2015-07-06 12:22:03,1219,0026cd0e93035c3d40403c04172700c0
2,2015-07-06 12:21:58,1214,0026ce0e86035d3d40403c04172700c0
2,2015-07-06 12:21:58,1213,0026ce0e86035b3f40404304172000bb
2,2015-07-06 12:21:56,1212,0026ce0e8d035a4140404304172000bb
2,2015-07-06 12:21:51,1206,0026cd0e8d035b4040404304172000bb
2,2015-07-06 12:21:50,1205,0026ce0e8603574040404304172000bb
2,2015-07-06 12:21:46,1200,0026cd0e8003574140404904171e00b8
2,2015-07-06 12:21:45,1199,0026cc0e80035f3d40404904171e00b8
2,2015-07-06 12:21:44,1198,0026ce0e86035d3f40404904171e00b8
2,2015-07-06 12:21:40,1194,0026cc0e8003594240404904171e00b8
2,2015-07-06 12:21:39,1193,0026cd0e80035c3c40404904171e00b8
2,2015-07-06 12:21:39,1192,0026cc0e7a035c4040404904171e00b8
2,2015-07-06 12:21:34,1188,0026cd0e7a035c3e40405204171c00b7
2,2015-07-06 12:21:33,1186,0026cc0e7a03613f40405204171c00b7
2,2015-07-06 12:21:31,1184,0026ce0e7a035d4040405204171c00b7
2,2015-07-06 12:21:27,1180,0026cd0e6d035d3f40405c04171a00b5
2,2015-07-06 12:21:25,1177,0026ce0e7403583f40405c04171a00b5
2,2015-07-06 12:21:18,1170,0026ce0e6d035a4040406804171500b4
2,2015-07-06 12:21:15,1166,0026cd0e67035a4140406804171500b4
2,2015-07-06 12:21:13,1164,0026cd0e6703584240406804171500b4
2,2015-07-06 12:21:12,1163,0026ce0e6703593f40406804171500b4
2,2015-07-06 12:21:09,1160,0026cd0e61035c3e40406804171500b4
2,2015-07-06 12:21:08,1159,0026cd0e6103533f40406804171500b4
2,2015-07-06 12:21:07,1157,0026ce0e5b03554040407404171100b3
2,2015-07-06 12:21:06,1156,0026cf0e6103553f40407404171100b3
2,2015-07-06 12:21:01,1150,0026ce0e5b03514040407404171100b3
2,2015-07-06 12:20:59,1149,0026cf0e6103503f40407404171100b3
2,2015-07-06 12:20:53,1142,0026cf0e5b034e3c40408004170e00b5
2,2015-07-06 12:20:51,1141,0026ce0e5b03533f40408004170e00b5
2,2015-07-06 12:20:48,1136,0026ce0e5403533e40408c04170a00b5
2,2015-07-06 12:20:47,1135,0026d00e5b03493f40408c04170a00b5
2,2015-07-06 12:20:44,1132,0026ce0e5403584140408c04170a00b5
2,2015-07-06 12:20:42,1129,0026ce0e4e03573d40408c04170a00b5
2,2015-07-06 12:20:40,1128,0026cf0e54034e4040408c04170a00b5
2,2015-07-06 12:20:38,1126,0026cf0e4e034d3e40408c04170a00b5
2,2015-07-06 12:20:37,1125,0026ce0e4e035c3e40409b04170800b8
2,2015-07-06 12:20:35,1122,0026cc0e4803643d40409b04170800b8
2,2015-07-06 12:20:34,1121,0026ce0e4203513e40409b04170800b8
2,2015-07-06 12:20:32,1119,0026cf0e42034e3d40409b04170800b8
2,2015-07-06 12:20:29,1115,0026ce0e3b034b3f40409b04170800b8
2,2015-07-06 12:20:26,1113,0026d00e3b0353404040a904170700bd
2,2015-07-06 12:20:25,1111,0026ce0e3503523f4040a904170700bd
2,2015-07-06 12:20:23,1108,0026cf0e2f034e414040a904170700bd
2,2015-07-06 12:20:21,1107,0026d00e2f03473e4040a904170700bd
2,2015-07-06 12:20:19,1106,0026cf0e2f0343414040a904170700bd
2,2015-07-06 12:20:18,1104,0026ce0e290354414040a904170700bd
2,2015-07-06 12:20:17,1102,0026cf0e29034d3f4040b804170700c1
2,2015-07-06 12:20:16,1101,0026ce0e290344404040b804170700c1
2,2015-07-06 12:20:15,1100,0026cf0e290348444040b804170700c1
2,2015-07-06 12:20:13,1098,0026cf0e2203533d4040b804170700c1
2,2015-07-06 12:20:09,1093,0026d00e1c034a3f4040c304170600c5
2,2015-07-06 12:20:04,1087,0026ce0e1003553f4040c304170600c5
2,2015-07-06 12:19:59,1082,0026cf0e10034f414040c304170600c5
2,2015-07-06 12:19:58,1081,0026cf0e09034c404040c304170600c5
2,2015-07-06 12:19:56,1079,0026cf0e09034e414040d104170500ca
2,2015-07-06 12:19:47,1070,0026ce0dfd0349404040dd04170500d0
2,2015-07-06 12:19:47,1069,0026cf0df7034c3f4040dd04170500d0
2,2015-07-06 12:19:45,1066,0026ce0df7034d404040dd04170500d0
2,2015-07-06 12:19:41,1062,0026cf0df003483f4040dd04170500d0
2,2015-07-06 12:19:39,1060,0026d00df003493f4040dd04170500d0
2,2015-07-06 12:19:35,1056,0026cf0dea0349404040eb04170400d6
2,2015-07-06 12:19:33,1053,0026cf0de403463f4040eb04170400d6
2,2015-07-06 12:19:32,1052,0026cf0de4034f404040eb04170400d6
2,2015-07-06 12:19:26,1045,0026ce0dd703513f4040f904170200d9
2,2015-07-06 12:19:18,1037,0026d00dd1034f3f40410604170000db
2,2015-07-06 12:19:12,1030,0026d00dcb03443f40410604170000db
2,2015-07-06 12:19:01,1017,0026d00dbe034b3c40410f0416fd00db
2,2015-07-06 12:18:59,1016,0026d00dc503453f40410f0416fd00db
2,2015-07-06 12:18:54,1010,0026d00db80344414041190416fa00db
2,2015-07-06 12:18:48,1003,0026d00db803434240411a0416f400d9
2,2015-07-06 12:18:42,996,0026d00db203413f40411a0416f400d9
2,2015-07-06 12:18:40,995,0026d10db8033a3f40411a0416f400d9
2,2015-07-06 12:18:37,992,0026cf0db8033f3e4041180416f100d9
2,2015-07-06 12:18:37,991,0026d00db2033f404041180416f100d9
2,2015-07-06 12:18:35,989,0026d10dac03483f4041180416f100d9
2,2015-07-06 12:18:34,988,0026d00db203493d4041180416f100d9
2,2015-07-06 12:18:32,986,0026d00db203423d4041180416f100d9
2,2015-07-06 12:18:30,984,0026cf0db2034a3f4041180416f100d9
2,2015-07-06 12:18:29,982,0026ce0dac03443f4041180416f100d9
2,2015-07-06 12:18:25,978,0026cf0dac03453e4041180416f000d9
2,2015-07-06 12:18:24,977,0026cf0dac0349424041180416f000d9
2,2015-07-06 12:18:24,976,0026cf0db20348424041180416f000d9
2,2015-07-06 12:18:23,975,0026cf0dac0348404041180416f000d9
2,2015-07-06 12:18:19,972,0026d00dac034e3f4041180416f000d9
2,2015-07-06 12:18:18,971,0026cf0dac0341404041180416f000d9
2,2015-07-06 12:18:18,970,0026cf0dac03463f4041180416f000d9
2,2015-07-06 12:18:17,969,0026d00dac03433f4041180416f000d9
2,2015-07-06 12:18:15,967,0026d10db20344404041180416f000d9
2,2015-07-06 12:18:11,962,0026d10db20344414041180416f000d9
2,2015-07-06 12:18:10,961,0026d00dac03433f4041180416f000d9
2,2015-07-06 12:18:09,960,0026d00dac033b424041180416f000d9
2,2015-07-06 12:18:04,954,0026d00dac033c3f4041180416f000d9
2,2015-07-06 12:18:02,953,0026d10db2033d3c4041180416f000d9
2,2015-07-06 12:17:59,949,0026d00dac03413e4041180416f000d9
2,2015-07-06 12:17:58,948,0026d10dac0343404041180416f000d9
2,2015-07-06 12:17:57,947,0026d00dac03433e4041180416f000d9
2,2015-07-06 12:17:51,940,0026cf0db2033b414041180416f000d9
2,2015-07-06 12:17:47,936,0026d00db2033e424041180416f000d9
2,2015-07-06 12:17:46,935,0026d00db2033e3e4041180416f000d9
2,2015-07-06 12:17:45,933,0026cf0db2033c404041180416f000d9
2,2015-07-06 12:17:43,932,0026d10db8033b3c4041180416f000d9
2,2015-07-06 12:17:38,926,0026d00db803443f4041180416f000d9
2,2015-07-06 12:17:37,925,0026d10dbe033e3f4041180416f100d9
2,2015-07-06 12:17:34,921,0026d00db80349404041180416f100d9
2,2015-07-06 12:17:33,920,0026d10db803453e4041180416f100d9
2,2015-07-06 12:17:26,912,0026d00db803413f4041180416f100d9
2,2015-07-06 12:17:18,904,0026d00dbe033c3f4041180416f100d9
